NRO_DETECCION,FECHA_PAPELETA,REGION,CARRETERA,LATITUD,LONGITUD,LIMITE_VELOCIDAD,VELOCIDAD_DETECTADA,FECHA_CORTE,lat,lon
85743,20201207,LIMA,Panamericana Sur,-13.03802167,-76.47220833,100,132,20211003,-13.03802167,-76.47220833
85744,20201207,LIMA,Panamericana Sur,-13.03802167,-76.47220833,100,113,20211003,-13.03802167,-76.47220833
85745,20201207,LIMA,Panamericana Sur,-13.03802167,-76.47220833,100,114,20211003,-13.03802167,-76.47220833
85746,20201207,LIMA,Panamericana Sur,-13.03802167,-76.47220833,100,118,20211003,-13.03802167,-76.47220833
85747,20201207,LIMA,Panamericana Sur,-13.03802167,-76.47220833,100,118,20211003,-13.03802167,-76.47220833
85748,20201207,LIMA,Panamericana Sur,-13.03802167,-76.47220833,100,126,20211003,-13.03802167,-76.47220833
85749,20201207,LIMA,Panamericana Sur,-13.03802167,-76.47220833,100,117,20211003,-13.03802167,-76.47220833
85750,20201207,LIMA,Panamericana Sur,-13.03802167,-76.47220833,100,113,20211003,-13.03802167,-76.47220833
85751,20201207,LIMA,Panamericana Sur,-13.03802167,-76.47220833,100,109,20211003,-13.03802167,-76.47220833
85752,20201207,LIMA,Panamericana Sur,-13.03802167,-76.47220833,100,122,20211003,-13.03802167,-76.47220833
85753,20201207,LIMA,Panamericana Sur,-13.03802167,-76.47220833,100,125,20211003,-13.03802167,-76.47220833
85754,20201207,LIMA,Panamericana Sur,-13.03802167,-76.47220833,100,130,20211003,-13.03802167,-76.47220833
85755,20201207,LIMA,Panamericana Sur,-13.03802167,-76.47220833,100,110,20211003,-13.03802167,-76.47220833
85756,20201207,LIMA,Panamericana Sur,-13.03802167,-76.47220833,100,109,20211003,-13.03802167,-76.47220833
85757,20201207,LIMA,Panamericana Sur,-13.03802167,-76.47220833,100,106,20211003,-13.03802167,-76.47220833
85758,20201207,LIMA,Panamericana Sur,-13.03802167,-76.47220833,100,155,20211003,-13.03802167,-76.47220833
85759,20201207,LIMA,Panamericana Sur,-13.03802167,-76.47220833,100,124,20211003,-13.03802167,-76.47220833
85760,20201207,LIMA,Panamericana Sur,-13.03802167,-76.47220833,100,107,20211003,-13.03802167,-76.47220833
85761,20201207,LIMA,Panamericana Sur,-13.03802167,-76.47220833,100,116,20211003,-13.03802167,-76.47220833
85762,20201207,LIMA,Panamericana Sur,-13.03802167,-76.47220833,100,114,20211003,-13.03802167,-76.47220833
85763,20201207,LIMA,Panamericana Sur,-13.03802167,-76.47220833,100,111,20211003,-13.03802167,-76.47220833
85764,20201207,LIMA,Panamericana Sur,-13.03802167,-76.47220833,100,112,20211003,-13.03802167,-76.47220833
85765,20201207,LIMA,Panamericana Sur,-13.03802167,-76.47220833,100,108,20211003,-13.03802167,-76.47220833
85766,20201207,LIMA,Panamericana Sur,-13.03802167,-76.47220833,100,109,20211003,-13.03802167,-76.47220833
85767,20201207,LIMA,Panamericana Sur,-13.03802167,-76.47220833,100,106,20211003,-13.03802167,-76.47220833
85768,20201207,LIMA,Panamericana Sur,-13.03802167,-76.47220833,100,157,20211003,-13.03802167,-76.47220833
85769,20201207,LIMA,Panamericana Sur,-13.03802167,-76.47220833,100,108,20211003,-13.03802167,-76.47220833
85770,20201207,LIMA,Panamericana Sur,-13.03802167,-76.47220833,100,112,20211003,-13.03802167,-76.47220833
85771,20201207,LIMA,Panamericana Sur,-13.03802167,-76.47220833,100,106,20211003,-13.03802167,-76.47220833
85772,20201207,LIMA,Panamericana Sur,-13.03802167,-76.47220833,100,108,20211003,-13.03802167,-76.47220833
85773,20201207,LIMA,Panamericana Sur,-13.03802167,-76.47220833,100,115,20211003,-13.03802167,-76.47220833
85774,20201207,LIMA,Panamericana Sur,-13.03802167,-76.47220833,100,127,20211003,-13.03802167,-76.47220833
85775,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,93,20211003,-11.24952167,-77.52962333
85776,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,144,20211003,-11.24952167,-77.52962333
85777,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,92,20211003,-11.24952167,-77.52962333
85778,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,75,20211003,-11.24952167,-77.52962333
85779,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,93,20211003,-11.24952167,-77.52962333
85780,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,99,20211003,-11.24952167,-77.52962333
85781,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,120,20211003,-11.24952167,-77.52962333
85782,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,71,20211003,-11.24952167,-77.52962333
85783,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,108,20211003,-11.24952167,-77.52962333
85784,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,103,20211003,-11.24952167,-77.52962333
85785,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,77,20211003,-11.24952167,-77.52962333
85786,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,118,20211003,-11.24952167,-77.52962333
85787,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,106,20211003,-11.24952167,-77.52962333
85788,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,72,20211003,-11.24952167,-77.52962333
85789,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,122,20211003,-11.24952167,-77.52962333
85790,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,85,20211003,-11.24952167,-77.52962333
85791,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,67,20211003,-11.24952167,-77.52962333
85792,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,97,20211003,-11.24952167,-77.52962333
85793,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,109,20211003,-11.24952167,-77.52962333
85794,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,80,20211003,-11.24952167,-77.52962333
85795,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,75,20211003,-11.24952167,-77.52962333
85796,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,131,20211003,-11.24952167,-77.52962333
85797,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,121,20211003,-11.24952167,-77.52962333
85798,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,71,20211003,-11.24952167,-77.52962333
85799,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,125,20211003,-11.24952167,-77.52962333
85800,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,79,20211003,-11.24952167,-77.52962333
85801,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,125,20211003,-11.24952167,-77.52962333
85802,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,137,20211003,-11.24952167,-77.52962333
85803,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,114,20211003,-11.24952167,-77.52962333
85804,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,89,20211003,-11.24952167,-77.52962333
85805,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,89,20211003,-11.24952167,-77.52962333
85806,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,68,20211003,-11.24952167,-77.52962333
85807,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,66,20211003,-11.24952167,-77.52962333
85808,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,100,20211003,-11.24952167,-77.52962333
85809,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,80,20211003,-11.24952167,-77.52962333
85810,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,125,20211003,-11.24952167,-77.52962333
85811,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,71,20211003,-11.24952167,-77.52962333
85812,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,70,20211003,-11.24952167,-77.52962333
85813,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,72,20211003,-11.24952167,-77.52962333
85814,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,103,20211003,-11.24952167,-77.52962333
85815,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,87,20211003,-11.24952167,-77.52962333
85816,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,73,20211003,-11.24952167,-77.52962333
85817,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,73,20211003,-11.24952167,-77.52962333
85818,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,114,20211003,-11.24952167,-77.52962333
85819,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,68,20211003,-11.24952167,-77.52962333
85820,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,86,20211003,-11.24952167,-77.52962333
85821,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,96,20211003,-11.24952167,-77.52962333
85822,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,77,20211003,-11.24952167,-77.52962333
85823,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,90,20211003,-11.24952167,-77.52962333
85824,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,99,20211003,-11.24952167,-77.52962333
85825,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,106,20211003,-11.24952167,-77.52962333
85826,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,75,20211003,-11.24952167,-77.52962333
85827,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,112,20211003,-11.24952167,-77.52962333
85828,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,101,20211003,-11.24952167,-77.52962333
85829,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,96,20211003,-11.24952167,-77.52962333
85830,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,87,20211003,-11.24952167,-77.52962333
85831,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,95,20211003,-11.24952167,-77.52962333
85832,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,93,20211003,-11.24952167,-77.52962333
85833,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,158,20211003,-11.24952167,-77.52962333
85834,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,103,20211003,-11.24952167,-77.52962333
85835,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,70,20211003,-11.24952167,-77.52962333
85836,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,67,20211003,-11.24952167,-77.52962333
85837,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,95,20211003,-11.24952167,-77.52962333
85838,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,142,20211003,-11.24952167,-77.52962333
85839,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,120,20211003,-11.24952167,-77.52962333
85840,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,72,20211003,-11.24952167,-77.52962333
85841,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,121,20211003,-11.24952167,-77.52962333
85842,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,107,20211003,-11.24952167,-77.52962333
85843,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,77,20211003,-11.24952167,-77.52962333
85844,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,104,20211003,-11.24952167,-77.52962333
85845,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,115,20211003,-11.24952167,-77.52962333
85846,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,107,20211003,-11.24952167,-77.52962333
85847,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,102,20211003,-11.24952167,-77.52962333
85848,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,77,20211003,-11.24952167,-77.52962333
85849,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,82,20211003,-11.24952167,-77.52962333
85850,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,78,20211003,-11.24952167,-77.52962333
85851,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,136,20211003,-11.24952167,-77.52962333
85852,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,90,20211003,-11.24952167,-77.52962333
85853,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,81,20211003,-11.24952167,-77.52962333
85854,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,78,20211003,-11.24952167,-77.52962333
85855,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,74,20211003,-11.24952167,-77.52962333
85856,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,100,20211003,-11.24952167,-77.52962333
85857,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,106,20211003,-11.24952167,-77.52962333
85858,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,69,20211003,-11.24952167,-77.52962333
85859,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,111,20211003,-11.24952167,-77.52962333
85860,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,95,20211003,-11.24952167,-77.52962333
85861,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,77,20211003,-11.24952167,-77.52962333
85862,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,69,20211003,-11.24952167,-77.52962333
85863,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,135,20211003,-11.24952167,-77.52962333
85864,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,81,20211003,-11.24952167,-77.52962333
85865,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,93,20211003,-11.24952167,-77.52962333
85866,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,87,20211003,-11.24952167,-77.52962333
85867,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,78,20211003,-11.24952167,-77.52962333
85868,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,117,20211003,-11.24952167,-77.52962333
85869,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,104,20211003,-11.24952167,-77.52962333
85870,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,106,20211003,-11.24952167,-77.52962333
85871,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,79,20211003,-11.24952167,-77.52962333
85872,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,118,20211003,-11.24952167,-77.52962333
85873,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,91,20211003,-11.24952167,-77.52962333
85874,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,106,20211003,-11.24952167,-77.52962333
85875,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,133,20211003,-11.24952167,-77.52962333
85876,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,91,20211003,-11.24952167,-77.52962333
85877,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,92,20211003,-11.24952167,-77.52962333
85878,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,104,20211003,-11.24952167,-77.52962333
85879,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,72,20211003,-11.24952167,-77.52962333
85880,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,119,20211003,-11.24952167,-77.52962333
85881,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,89,20211003,-11.24952167,-77.52962333
85882,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,86,20211003,-11.24952167,-77.52962333
85883,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,70,20211003,-11.24952167,-77.52962333
85884,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,97,20211003,-11.24952167,-77.52962333
85885,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,111,20211003,-11.24952167,-77.52962333
85886,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,98,20211003,-11.24952167,-77.52962333
85887,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,69,20211003,-11.24952167,-77.52962333
85888,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,119,20211003,-11.24952167,-77.52962333
85889,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,112,20211003,-11.24952167,-77.52962333
85890,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,67,20211003,-11.24952167,-77.52962333
85891,20201207,LIMA,Panamericana Norte,-11.24952167,-77.52962333,60,125,20211003,-11.24952167,-77.52962333
85892,20201208,JUNIN,Longitudinal de la Sierra Sur,-11.81608056,-75.45903333,35,55,20211003,-11.81608056,-75.45903333
85893,20201208,JUNIN,Longitudinal de la Sierra Sur,-11.81606944,-75.45904167,35,67,20211003,-11.81606944,-75.45904167
85894,20201208,JUNIN,Longitudinal de la Sierra Sur,-11.81608333,-75.45908056,35,50,20211003,-11.81608333,-75.45908056
85895,20201208,JUNIN,Longitudinal de la Sierra Sur,-11.81598056,-75.45884722,35,65,20211003,-11.81598056,-75.45884722
85896,20201208,JUNIN,Longitudinal de la Sierra Sur,-11.81598056,-75.45884722,35,79,20211003,-11.81598056,-75.45884722
85897,20201208,JUNIN,Longitudinal de la Sierra Sur,-11.81598056,-75.45884722,35,75,20211003,-11.81598056,-75.45884722
85898,20201208,JUNIN,Longitudinal de la Sierra Sur,-11.81609444,-75.45897778,35,49,20211003,-11.81609444,-75.45897778
85899,20201208,JUNIN,Longitudinal de la Sierra Sur,-11.81609444,-75.45897778,35,47,20211003,-11.81609444,-75.45897778
85900,20201208,JUNIN,Longitudinal de la Sierra Sur,-11.81610278,-75.45911944,35,79,20211003,-11.81610278,-75.45911944
85901,20201208,JUNIN,Longitudinal de la Sierra Sur,-11.81610278,-75.45911944,35,52,20211003,-11.81610278,-75.45911944
85902,20201208,JUNIN,Longitudinal de la Sierra Sur,-11.81610278,-75.45911944,35,77,20211003,-11.81610278,-75.45911944
85903,20201208,JUNIN,Longitudinal de la Sierra Sur,-11.81571111,-75.45929444,35,58,20211003,-11.81571111,-75.45929444
85904,20201208,JUNIN,Longitudinal de la Sierra Sur,-11.81571111,-75.45929444,35,57,20211003,-11.81571111,-75.45929444
85905,20201208,LIMA,Panamericana Norte,-11.249585,-77.52956167,60,88,20211003,-11.249585,-77.52956167
85906,20201208,LIMA,Panamericana Norte,-11.249585,-77.52956167,60,75,20211003,-11.249585,-77.52956167
85907,20201208,LIMA,Panamericana Norte,-11.249585,-77.52956167,60,67,20211003,-11.249585,-77.52956167
85908,20201208,JUNIN,Longitudinal de la Sierra Sur,-11.8161,-75.45910833,35,82,20211003,-11.8161,-75.45910833
85909,20201208,LIMA,Panamericana Norte,-11.249585,-77.52956167,60,99,20211003,-11.249585,-77.52956167
85910,20201208,LIMA,Panamericana Norte,-11.249585,-77.52956167,60,106,20211003,-11.249585,-77.52956167
85911,20201208,LIMA,Panamericana Norte,-11.249585,-77.52956167,60,76,20211003,-11.249585,-77.52956167
85912,20201208,JUNIN,Longitudinal de la Sierra Sur,-11.8161,-75.45910833,35,42,20211003,-11.8161,-75.45910833
85913,20201208,LIMA,Panamericana Norte,-11.249585,-77.52956167,60,92,20211003,-11.249585,-77.52956167
85914,20201208,LIMA,Panamericana Norte,-11.249585,-77.52956167,60,90,20211003,-11.249585,-77.52956167
85915,20201208,JUNIN,Longitudinal de la Sierra Sur,-11.81606944,-75.45901944,35,75,20211003,-11.81606944,-75.45901944
85916,20201208,LIMA,Panamericana Norte,-11.249585,-77.52956167,60,112,20211003,-11.249585,-77.52956167
85917,20201208,LIMA,Panamericana Norte,-11.249585,-77.52956167,60,89,20211003,-11.249585,-77.52956167
85918,20201208,LIMA,Panamericana Norte,-11.249585,-77.52956167,60,66,20211003,-11.249585,-77.52956167
85919,20201208,LIMA,Panamericana Norte,-11.249585,-77.52956167,60,76,20211003,-11.249585,-77.52956167
85920,20201208,LIMA,Panamericana Norte,-11.249585,-77.52956167,60,93,20211003,-11.249585,-77.52956167
85921,20201208,LIMA,Panamericana Norte,-11.249585,-77.52956167,60,114,20211003,-11.249585,-77.52956167
85922,20201208,LIMA,Panamericana Norte,-11.249585,-77.52956167,60,76,20211003,-11.249585,-77.52956167
85923,20201208,LIMA,Panamericana Norte,-11.249585,-77.52956167,60,72,20211003,-11.249585,-77.52956167
