fecha,anio,mes,dia_semana,hora3,fallecidos,CANTIDAD DE LESIONADOS,CLASE SINIESTRO,CAUSA FACTOR PRINCIPAL,SUPERFICIE DE CALZADA,TIPO DE VÍA,RED VIAL,DEPARTAMENTO,PROVINCIA,DISTRITO,lat,lon,"('ruta',)",km_red
2021-01-31,2021,1,6,0,1,3,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,CONCRETO,CARRETERA,NACIONAL,HUANUCO,LEONCIO PRADO,SANTO DOMINGO DE ANDA,-9.052429849137347,-76.07697428021588,PE-5N,505.6800002139865
2021-02-01,2021,2,0,0,1,1,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,PUNO,SANDIA,SANDIA,-14.365523022552429,-69.48053229031025,PE-34H,219.4311787176449
2021-02-01,2021,2,0,0,2,5,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,PIURA,PIURA,CATACAOS,-5.260848,-80.613699,PE-1N,984.49447689692
2021-02-02,2021,2,1,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,SAN MARTIN,MOYOBAMBA,CALZADA,-6.042342803993313,-77.05495127659906,PE-5N,1067.290335888735
2021-02-02,2021,2,1,0,1,1,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,ICA,ICA,SANTIAGO,-14.240577,-75.692856,PE-1S,318.4213485763359
2021-02-02,2021,2,1,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,HUANUCO,LEONCIO PRADO,RUPA-RUPA,-9.31989,-75.99349,PE-18A,120.29599550321994
2021-02-02,2021,2,1,0,1,0,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,ANCASH,CASMA,CASMA,-9.47433373914006,-78.2960977852209,PE-1N,374.1632286768101
2021-02-03,2021,2,2,0,1,1,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,TACNA,TACNA,SAMA,-18.170141,-70.647195,PE-1SD,341.8896603734168
2021-02-03,2021,2,2,0,2,2,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,TROCHA,CARRETERA,NACIONAL,ANCASH,HUARI,UCO,-9.160781225717082,-76.92738104820685,PE-14A,154.6536276903926
2021-02-03,2021,2,2,0,1,0,DESPISTE,INFRAESTRUCTURA Y ENTORNO VIAL,ASFALTADA,CARRETERA,NACIONAL,MOQUEGUA,MARISCAL NIETO,CARUMAS,-16.72916,-70.453007,PE-36B,20.059343594271105
2021-02-04,2021,2,3,0,1,0,CHOQUE FUGA,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,PUNO,EL COLLAO,PILCUYO,-16.11862696,-69.59255185,PE-3S,1423.4347538064387
2021-02-04,2021,2,3,0,1,0,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,HUANUCO,HUANUCO,CHINCHAO,-9.712672764117524,-76.09245650562782,PE-18A,47.8150894759663
2021-02-05,2021,2,4,0,1,0,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CUSCO,CANCHIS,SICUANI,-14.2758759830276,-71.2356738655972,PE-3S,1114.676350368198
2021-02-05,2021,2,4,0,1,1,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,ICA,ICA,SALAS,-13.934894,-75.869417,PE-1S,274.1372439717341
2021-02-05,2021,2,4,0,1,3,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,AREQUIPA,ISLAY,MOLLENDO,-16.6779758,-71.9100334,PE-34,7.197900473085605
2021-02-05,2021,2,4,0,1,0,ATROPELLO,IMPRUDENCIA DEL PEATÓN,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,ASCOPE,PAIJAN,-7.733987,-79.300616,PE-1N,624.7191921377228
2021-02-07,2021,2,6,0,2,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,ICA,ICA,SALAS,-14.005534,-75.766709,PE-1S,289.4569473139697
2021-02-07,2021,2,6,0,1,0,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,AREQUIPA,CAMANA,SAMUEL PASTOR,-16.604922514552918,-72.63072251414734,PE-1S,850.7261843752409
2021-02-08,2021,2,0,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,ANCASH,HUAYLAS,CARAZ,-9.02562827779985,-77.8208550385728,PE-3N,652.2009995635599
2021-02-08,2021,2,0,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,,CARRETERA,NACIONAL,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,-12.6768762957303,-69.3683650006837,PE-30C,402.8669929523564
2021-02-09,2021,2,1,0,1,1,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,APURIMAC,COTABAMBAS,HAQUIRA,-14.223052227128653,-72.15168099959223,PE-3SG,36.66059381725338
2021-02-09,2021,2,1,0,1,0,ATROPELLO,IMPRUDENCIA DEL PEATÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,SAN JUAN DE MIRAFLORES,-12.156762275040451,-76.98325306177139,PE-1S,11.417847978077027
2021-02-10,2021,2,2,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,ASCOPE,CHICAMA,-7.834859,-79.157289,PE-1N,604.8603579492501
2021-02-10,2021,2,2,0,1,0,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,LURIN,-12.290935854275048,-76.86632484197618,PE-1S,33.049380027310406
2021-02-10,2021,2,2,0,1,0,CHOQUE FUGA,EN PROCESO DE INVESTIGACIÓN,AFIRMADO,CARRETERA,NACIONAL,SAN MARTIN,MARISCAL CACERES,JUANJUI,-7.191479494207583,-76.73389059871813,PE-5N,809.4908918815861
2021-02-11,2021,2,3,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,CAJAMARCA,JAEN,PUCARA,-6.0414394,-79.1254947,PE-3N,1578.2611092486677
2021-02-12,2021,2,4,0,1,0,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,SAN MARTIN DE PORRES,-11.954708647868603,-77.08510190248491,PE-20F,3.3818521030888635
2021-02-13,2021,2,5,0,1,0,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,EL AGUSTINO,-12.030233594117089,-76.99354463022675,PE-1N,3.910972092463985
2021-02-13,2021,2,5,0,1,1,ATROPELLO,IMPRUDENCIA DEL PEATÓN,ASFALTADA,CARRETERA,NACIONAL,PUNO,CHUCUITO,JULI,-16.21621,-69.45559,PE-3S,1444.3114302764682
2021-02-13,2021,2,5,0,1,2,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,SAN MARTIN,PICOTA,PICOTA,-6.91336178149583,-76.3323315713814,PE-5N,884.6589761487072
2021-02-13,2021,2,5,0,1,0,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,AFIRMADO,CARRETERA,NACIONAL,LA LIBERTAD,TRUJILLO,HUANCHACO,-8.012936,-79.071356,PE-1N,582.6684486076915
2021-02-14,2021,2,6,0,1,0,VOLCADURA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,PIURA,SULLANA,IGNACIO ESCUDERO,-4.844994929619984,-80.88665301972264,PE-1N,1055.5196535178618
2021-02-15,2021,2,0,0,2,4,ESPECIAL,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CAJAMARCA,CONTUMAZA,TANTARICA,-7.19824358,-78.95239371,PE-08,76.52248502821354
2021-02-16,2021,2,1,0,6,3,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,PUNO,HUANCANE,TARACO,-15.2968047,-69.9693645,PE-34H,30.39625481099132
2021-02-16,2021,2,1,0,1,0,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,JUNIN,HUANCAYO,VIQUES,-12.1572836,-75.2356973,PE-3SZ,
2021-02-16,2021,2,1,0,1,1,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,JUNIN,JAUJA,ACOLLA,-11.708441,-75.55653763,PE-3SA,14.534123497528457
2021-02-16,2021,2,1,0,1,0,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LAMBAYEQUE,LAMBAYEQUE,OLMOS,-5.960593,-79.672984,PE-04B,5.562189027942634
2021-02-17,2021,2,2,0,1,4,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,ICA,NASCA,VISTA ALEGRE,-14.97386555992674,-74.98803833433065,PE-1S,463.2706946536094
2021-02-17,2021,2,2,0,1,2,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,PIURA,PIURA,CASTILLA,-5.1798425,-80.5700802,PE-1NJ,199.242230566542
2021-02-17,2021,2,2,0,1,0,ATROPELLO FUGA,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LAMBAYEQUE,CHICLAYO,PIMENTEL,-6.833033,-79.926935,PE-06,8.411480981669424
2021-02-18,2021,2,3,0,1,1,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,ICA,ICA,SALAS,-13.923069,-75.993168,PE-1S,260.6452709539469
2021-02-18,2021,2,3,0,2,0,VOLCADURA,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,AREQUIPA,CAMANA,QUILCA,-16.666286,-72.556992,PE-1SD,10.739988770576018
2021-02-18,2021,2,3,0,1,0,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,RIMAC,-12.043103204032894,-77.02317771163345,PE-1N,7.600986792613595
2021-02-19,2021,2,4,0,1,0,ATROPELLO FUGA,IMPRUDENCIA DEL PEATÓN,ASFALTADA,CARRETERA,NACIONAL,PUNO,CHUCUITO,POMATA,-16.34595052,-69.24282331,PE-3S,1475.9285299856924
2021-02-19,2021,2,4,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,CONCRETO,CARRETERA,NACIONAL,CALLAO,CALLAO,CALLAO,-11.959804478406474,-77.12836781252078,PE-20,15.306024671467732
2021-02-19,2021,2,4,0,2,2,DESPISTE,IMPERICIA DEL CONDUCTOR,AFIRMADO,CARRETERA,NACIONAL,ANCASH,PALLASCA,TAUCA,-8.449816342225832,-78.02931243646064,PE-3N,836.6404826621307
2021-02-19,2021,2,4,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CUSCO,CHUMBIVILCAS,QUIÑOTA,-14.320065,-72.13885,PE-3SG,59.43068101102016
2021-02-19,2021,2,4,0,1,0,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,HUANUCO,HUANUCO,AMARILIS,-9.913444,-76.231121,PE-18A,5.186441716451248
2021-02-19,2021,2,4,0,1,1,DESPISTE,EN PROCESO DE INVESTIGACIÓN,TROCHA,CARRETERA,NACIONAL,PIURA,PIURA,LA ARENA,-5.35371130978209,-80.7164430447336,PE-1NK,16.379788129315425
2021-02-20,2021,2,5,0,1,0,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,AFIRMADO,CARRETERA,NACIONAL,HUANUCO,HUANUCO,QUISQUI (KICHKI),-9.89296941835359,-76.4520505758337,PE-3N,265.1617011721889
2021-02-20,2021,2,5,0,1,1,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,PUNO,PUNO,ACORA,-15.967404649767197,-69.80668923289836,PE-3S,1395.3590253881205
2021-02-21,2021,2,6,0,1,1,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,PIURA,MORROPON,SALITRAL,-5.371868812921817,-79.820396398911,PE-02A,43.91128674884227
2021-02-21,2021,2,6,0,1,2,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,PIURA,PIURA,VEINTISEIS DE OCTUBRE,-5.160125,-80.693127,PE-1N,1001.56246539522
2021-02-21,2021,2,6,0,1,0,VOLCADURA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,PIURA,SULLANA,QUERECOTILLO,-4.807883,-80.623159,PE-1NN,13.126323216454024
2021-02-21,2021,2,6,0,1,0,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,PIURA,SULLANA,QUERECOTILLO,-4.7495287,-80.5879604,PE-1NN,21.06778501954108
2021-02-21,2021,2,6,0,3,2,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,-7.434894,-79.50161,PE-1N,667.9804731768443
2021-02-22,2021,2,0,0,1,0,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,ANCASH,SANTA,NUEVO CHIMBOTE,-9.15415057421513,-78.50331610768579,PE-1N,430.53611523644827
2021-02-22,2021,2,0,0,1,0,VOLCADURA,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,INDEPENDENCIA,-11.988294226428462,-77.06414607991313,PE-1N,16.298527586509195
2021-02-22,2021,2,0,0,1,0,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LAMBAYEQUE,CHICLAYO,LA VICTORIA,-6.802063778798723,-79.84676677752996,PE-1N,777.9188126513568
2021-02-22,2021,2,0,0,1,0,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,HUAURA,HUAURA,-11.062979683742768,-77.5774509197476,PE-1NE,1.1346173682373084
2021-02-23,2021,2,1,0,1,1,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,GRAN CHIMU,CASCAS,-7.530991,-78.806241,PE-1NF,64.2068762554384
2021-02-23,2021,2,1,0,1,0,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LAMBAYEQUE,CHICLAYO,LA VICTORIA,-6.8379207,-79.8293674,PE-1N,771.7395935906558
2021-02-23,2021,2,1,0,1,0,DESPISTE,EN PROCESO DE INVESTIGACIÓN,CONCRETO,CARRETERA,NACIONAL,CALLAO,CALLAO,CALLAO,-12.050285363986184,-77.11806391190329,PE-20I,1.070683609357298
2021-02-23,2021,2,1,0,1,0,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,ANCASH,SANTA,SAMANCO,-9.251160715910917,-78.4393731434623,PE-1N,405.84671251496
2021-02-23,2021,2,1,0,1,0,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,SANTA ANITA,-12.057,-76.974,PE-1N,0.1751434122167866
2021-02-24,2021,2,2,0,1,1,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,ASCOPE,CHICAMA,-7.838814,-79.152311,PE-1NF,0.0696293749957277
2021-02-24,2021,2,2,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,AREQUIPA,ISLAY,DEAN VALDIVIA,-17.122811,-71.887054,PE-1SD,126.2642606749439
2021-02-24,2021,2,2,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,TACNA,TACNA,TACNA,-17.979841,-70.282731,PE-1S,1284.5750200658354
2021-02-25,2021,2,3,0,1,1,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,HUARAL,CHANCAY,-11.598373816167577,-77.25110706721921,PE-1N,77.68302296090259
2021-02-25,2021,2,3,0,1,0,CHOQUE FUGA,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,ASCOPE,PAIJAN,-7.704619,-79.314822,PE-1N,628.420608932774
2021-02-26,2021,2,4,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,-17.20612,-71.386858,PE-1S,1084.9373361413088
2021-02-26,2021,2,4,0,1,1,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,JUNIN,JAUJA,LEONOR ORDOÑEZ,-11.8616999,-75.41395513,PE-3SB,10.433371613109454
2021-02-27,2021,2,5,0,1,0,VOLCADURA,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,ICA,ICA,ICA,-14.063037153649963,-75.74121214851782,PE-1S,296.4252985698604
2021-02-27,2021,2,5,0,1,0,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,ICA,PISCO,HUMAY,-13.733104,-75.923859,PE-28A,27.00565357951054
2021-02-27,2021,2,5,0,1,0,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,ICA,ICA,SANTIAGO,-14.1786410782402,-75.71557504710242,PE-1S,310.80877562961393
2021-02-27,2021,2,5,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LAMBAYEQUE,LAMBAYEQUE,OLMOS,-5.9863394,-79.7392495,PE-1NJ,90.9621992714134
2021-02-27,2021,2,5,0,1,0,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,EL AGUSTINO,-12.032477409451634,-76.99107365892452,PE-1N,3.550942359765998
2021-02-27,2021,2,5,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,JUNIN,JAUJA,CURICACA,-11.8143497,-75.61393633,PE-3S,56.395425832540575
2021-02-27,2021,2,5,0,1,3,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,PUNO,LAMPA,CALAPUJA,-15.2779016,-70.2241947,PE-34B,3.6295549002331184
2021-02-27,2021,2,5,0,4,1,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL,-4.053658966728172,-80.95568770884869,PE-1N,1188.5692334008552
2021-02-28,2021,2,6,0,1,0,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,PIURA,SULLANA,SULLANA,-4.916857978078274,-80.69707447355155,PE-1N,1029.1759028854426
2021-02-28,2021,2,6,0,1,0,ATROPELLO FUGA,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,TRUJILLO,SALAVERRY,-8.283801,-78.91814,PE-1N,538.7561223466162
2021-02-28,2021,2,6,0,2,0,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,PUNO,SAN ROMAN,SAN MIGUEL,-15.466583,-70.138198,PE-3S,1313.1869877510724
2021-02-28,2021,2,6,0,1,1,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,TRUJILLO,LAREDO,-8.048596,-78.849761,PE-10A,23.137775266087584
2021-03-01,2021,3,0,0,1,0,ATROPELLO,IMPRUDENCIA DEL PEATÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,HUARAL,CHANCAY,-11.53777846548452,-77.2829764573073,PE-1N,85.54360567911853
2021-03-02,2021,3,1,0,1,1,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,HUANCAVELICA,HUAYTARA,PILPICHACA,-13.450225,-74.983666,PE-28A,176.69366082998056
2021-03-02,2021,3,1,0,1,2,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,ICA,PISCO,SAN CLEMENTE,-13.630134,-76.152208,PE-1S,216.01630229958653
2021-03-02,2021,3,1,0,4,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CUSCO,QUISPICANCHI,OCONGATE,-13.652514,-71.305902,PE-30C,67.68325643627672
2021-03-02,2021,3,1,0,1,0,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,-7.915461,-78.14592,PE-3N,1079.713248249904
2021-03-03,2021,3,2,0,1,1,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,ANCASH,RECUAY,CATAC,-9.859137723842816,-77.40590948703202,PE-3N,542.0817094627637
2021-03-03,2021,3,2,0,1,2,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,SAN MARTIN,PICOTA,PICOTA,-6.89955,-76.33663,PE-5N,886.250730219156
2021-03-03,2021,3,2,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CUSCO,CANCHIS,MARANGANI,-14.321561,-71.200158,PE-3S,1121.1447921715192
2021-03-03,2021,3,2,0,1,0,CAÍDA DE PASAJERO,NEGLIGENCIA DEL CONDUCTOR,AFIRMADO,CARRETERA,NACIONAL,CUSCO,CHUMBIVILCAS,QUIÑOTA,-14.311253,-72.142777,PE-3SG,57.65452094687243
2021-03-04,2021,3,3,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LIMA,HUAURA,SANTA MARIA,-11.112764002167914,-77.59242894031976,PE-1N,148.8328755179833
2021-03-04,2021,3,3,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LAMBAYEQUE,LAMBAYEQUE,MORROPE,-6.6306533,-79.9547741,PE-1N,804.1494272557436
2021-03-05,2021,3,4,0,1,0,DESPISTE,NEGLIGENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,AREQUIPA,AREQUIPA,YURA,-16.1780492,-71.6472994,PE-34A,72.76458395119825
2021-03-05,2021,3,4,0,1,1,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,JUNIN,HUANCAYO,SAPALLANGA,-12.1380528,-75.16620673,PE-3SC,6.906042583787144
2021-03-05,2021,3,4,0,1,0,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,SAN JUAN DE MIRAFLORES,-12.185667,-76.974538,PE-1S,14.754570242133678
2021-03-06,2021,3,5,0,1,0,ATROPELLO FUGA,IMPRUDENCIA DEL PEATÓN,ASFALTADA,CARRETERA,NACIONAL,LAMBAYEQUE,CHICLAYO,LAGUNAS,-6.938924,-79.723199,PE-1N,754.4069502361848
2021-03-06,2021,3,5,0,3,0,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,COMAS,-11.939114,-77.071492,PE-1N,21.85364256054589
2021-03-06,2021,3,5,0,1,0,DESPISTE,EN PROCESO DE INVESTIGACIÓN,CASCAJO/RIPIO,CARRETERA,NACIONAL,LIMA,HUARAL,SANTA CRUZ DE ANDAMARCA,-11.129518303906018,-76.62382890757128,PE-20C,106.99500777316032
2021-03-06,2021,3,5,0,1,0,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,JUNIN,SATIPO,RIO NEGRO,-11.214738164264311,-74.6551090295526,PE-5S,105.24546700525092
2021-03-06,2021,3,5,0,1,0,ATROPELLO,IMPRUDENCIA DEL PEATÓN,ASFALTADA,CARRETERA,NACIONAL,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,-17.639785,-70.930033,PE-1S,1199.424045608941
2021-03-07,2021,3,6,0,1,0,CHOQUE CON OBJETO FIJO,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,SANTA ROSA,-11.790793427187957,-77.14873099633672,PE-1N,42.03401431535151
2021-03-07,2021,3,6,0,1,0,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,HUANUCO,AMBO,CONCHAMARCA,-10.066035262288748,-76.21928850486164,PE-3N,216.92087991027543
2021-03-07,2021,3,6,0,1,1,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,PIURA,PIURA,CATACAOS,-5.283955992646325,-80.61486486635837,PE-1N,981.9036721883268
2021-03-08,2021,3,0,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,-6.3450316,-79.770666,PE-1NJ,41.90502068913542
2021-03-08,2021,3,0,0,1,0,CHOQUE CON OBJETO FIJO,EN PROCESO DE INVESTIGACIÓN,,CARRETERA,NACIONAL,PIURA,SULLANA,MARCAVELICA,-4.859390536930436,-80.77017540941709,PE-1N,1041.892279059358
2021-03-08,2021,3,0,0,3,2,VOLCADURA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,HUARAL,SAN MIGUEL DE ACOS,-11.276480953144809,-76.82007008530744,PE-20C,68.64824680782161
2021-03-08,2021,3,0,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,PACASMAYO,GUADALUPE,-7.238599,-79.459271,PE-1N,703.2461690644226
2021-03-08,2021,3,0,0,1,7,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,PUNO,AZANGARO,SAN ANTON,-14.4807473,-70.2578329,PE-34B,116.5336954340314
2021-03-08,2021,3,0,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,PUNO,CHUCUITO,JULI,-16.18222040768753,-69.53192410164623,PE-3S,1433.3341031518528
