fecha,anio,mes,dia_semana,hora3,fallecidos,heridos,modalidad,depto,via_codigo,kilometro,lat,lon
2020-01-28,2020,1,1,0,1,1,CHOQUE,SAN MARTIN,PE-5N,462,-9.211686872413043,-75.82648518633553
2020-01-28,2020,1,1,0,0,0,DESPISTE,AREQUIPA,PE-1S,860,-16.545892162153308,-72.59250543612465
2020-01-28,2020,1,1,0,0,3,CHOQUE,AREQUIPA,PE-1S,860,-16.545892162153308,-72.59250543612465
2020-01-29,2020,1,2,0,1,1,DESPISTE,UCAYALI,PE-5N,56,-10.73108775704873,-75.19010554871481
2020-01-29,2020,1,2,0,0,0,CHOQUE,LIMA,PE-22,132,-11.599434301998857,-76.19350382354745
2020-01-29,2020,1,2,0,0,0,CHOQUE,JUNIN,PE-22,132,-11.599434301998857,-76.19350382354745
2020-01-29,2020,1,2,0,0,1,CHOQUE,ICA,PE-1S,184,-13.397333355183989,-76.19679180371396
2020-01-29,2020,1,2,0,0,0,DESPISTE,TACNA,PE-1S,1307,-18.128497547125704,-70.33041409987622
2020-01-29,2020,1,2,0,0,1,CHOQUE,PUNO,PE-5N,1492,-5.128551944148559,-78.98185344561615
2020-01-30,2020,1,3,0,1,2,CHOQUE,LIMA,PE-1S,11,-12.153075790887454,-76.98391263986915
2020-01-30,2020,1,3,0,1,2,DESPISTE,PUNO,PE-36B,23,-16.70719908682849,-70.44523837919773
2020-01-30,2020,1,3,0,0,2,DESPISTE,PUNO,PE-5N,75,-10.675391365010226,-75.11501467786587
2020-01-30,2020,1,3,0,0,0,CHOQUE,ICA,PE-1S,246,-13.880902643964635,-76.11850251883895
2020-01-30,2020,1,3,0,0,13,CHOQUE,MADRE DE DIOS,PE-30C,264,-13.0491220103865,-70.34932923706963
2020-01-30,2020,1,3,0,1,12,CHOQUE,AYACUCHO,PE-28A,328,-13.16526543022078,-74.23954770947718
2020-01-30,2020,1,3,0,0,0,CHOQUE,AREQUIPA,PE-1S,792,-16.484648755243562,-73.00475853184379
2020-01-30,2020,1,3,0,0,0,CHOQUE,LAMBAYEQUE,PE-1N,820,-6.521774952706644,-80.04482377334166
2020-01-31,2020,1,4,0,0,0,CHOQUE,LIMA,PE-1N,8,-12.043113972270572,-77.02681831289995
2020-01-31,2020,1,4,0,0,3,DESPISTE,CAJAMARCA,PE-06B,40,-6.650667593402063,-79.00907724077122
2020-01-31,2020,1,4,0,0,0,DESPISTE,LIMA,PE-22,85,-11.797678584749768,-76.33832511331053
2020-01-31,2020,1,4,0,0,N.I.,DESPISTE,PUNO,PE-30A,167,-14.67666225841634,-74.08891284292174
2020-01-31,2020,1,4,0,0,0,CHOQUE,LIMA,PE-1N,212,-10.64959579125828,-77.8481143075102
2020-01-31,2020,1,4,0,0,0,ESPECIAL,LIMA,PE-1N,220,-10.583791155044144,-77.86865459760094
2020-01-31,2020,1,4,0,0,4,CHOQUE,ICA,PE-1S,227,-13.723654760849929,-76.15610069161116
2020-01-31,2020,1,4,0,0,0,CHOQUE,AREQUIPA,PE-1S,580,-15.745021421162004,-74.45494319739856
2020-02-01,2020,2,5,0,0,3,DESPISTE,CUSCO,PE-28G,12,-13.481739652210695,-71.95810436666822
2020-02-01,2020,2,5,0,0,3,DESPISTE,TACNA,PE-36A,24,-17.115762123611287,-70.84032560330085
2020-02-01,2020,2,5,0,1,2,ATROPELLO,JUNIN,PE-3S,91,-11.838497994056606,-75.39211699984368
2020-02-01,2020,2,5,0,0,1,CHOQUE,MOQUEGUA,PE-1S,110,-12.82082894830656,-76.53619599490834
2020-02-01,2020,2,5,0,1,6,CHOQUE,ICA,PE-1S,370,-14.48367374254584,-75.33035036461084
2020-02-01,2020,2,5,0,0,2,DESPISTE,ICA,PE-1S,478,-15.099529546434995,-75.00184091569328
2020-02-01,2020,2,5,0,0,1,DESPISTE,AREQUIPA,PE-1S,608,-15.835866688819555,-74.29254396340731
2020-02-02,2020,2,6,0,0,0,CHOQUE,CUSCO,PE-28B,2,-13.062231151693672,-74.21761300242869
2020-02-02,2020,2,6,0,0,3,CHOQUE,LIMA,PE-1S,70,-12.564491612551636,-76.70353879228901
2020-02-02,2020,2,6,0,0,12,CHOQUE,LIMA,PE-1S,70,-12.564491612551636,-76.70353879228901
2020-02-02,2020,2,6,0,0,5,CHOQUE,JUNIN,PE-22B,97,-11.12501931376494,-75.35143731904401
2020-02-02,2020,2,6,0,1,0,ATROPELLO,JUNIN,PE-3S,106,-11.938716626497254,-75.30774548505063
2020-02-02,2020,2,6,0,0,0,DESPISTE,LIMA,PE-1S,107,-13.015745195784534,-76.47864426839998
2020-02-02,2020,2,6,0,0,4,CHOQUE,JUNIN,PE-22,138,-11.601619508043797,-76.14842591009425
2020-02-02,2020,2,6,0,0,0,DESPISTE,MOQUEGUA,PE-1SD,187,-17.277832373432762,-71.46989164578018
2020-02-02,2020,2,6,0,0,7,DESPISTE,HUANCAVELICA,PE-28A,189,-13.392685996223822,-74.9567832421313
2020-02-02,2020,2,6,0,0,0,DESPISTE,SAN MARTIN,PE-5N,535,-8.818953147749998,-76.11787996588521
2020-02-02,2020,2,6,0,0,1,DESPISTE,AREQUIPA,PE-1S,633,-15.918975935138109,-74.12471145695262
2020-02-02,2020,2,6,0,0,1,DESPISTE,AREQUIPA,PE-1S,861,-16.54410049302803,-72.58353975782344
2020-02-03,2020,2,0,0,0,0,DESPISTE,JUNIN,PE-3S,15,-11.602331416856956,-75.84396782229281
2020-02-03,2020,2,0,0,0,0,DESPISTE,ICA,PE-1S,188,-13.410086716776268,-76.17097828641086
2020-02-03,2020,2,0,0,0,2,CHOQUE,LA LIBERTAD,PE-1N,600,-7.87178743419206,-79.13419108223329
2020-02-03,2020,2,0,0,0,7,CHOQUE,AREQUIPA,PE-1S,1046,-17.02736974420072,-71.64793535092281
2020-02-04,2020,2,1,0,0,8,CHOQUE,MOQUEGUA,PE-36,18,-17.623336786407602,-71.18016848640599
2020-02-04,2020,2,1,0,0,0,DESPISTE,CUSCO,PE-28F,46,-13.310668060999944,-72.11075461899992
2020-02-04,2020,2,1,0,0,2,DESPISTE,LIMA,PE-1N,68,-11.620236408031433,-77.2074018657356
2020-02-04,2020,2,1,0,0,0,CHOQUE,HUANCAVELICA,PE-28D,136,-13.050629263271484,-75.06956367651964
2020-02-04,2020,2,1,0,1,0,ATROPELLO,ICA,PE-1S,236,-13.800013000383949,-76.15674959966383
2020-02-04,2020,2,1,0,1,1,ATROPELLO,ICA,PE-1S,475,-15.0739035147338,-75.00878559994159
2020-02-04,2020,2,1,0,0,6,CHOQUE,CUSCO,PE-3S,1022,-13.684039417949508,-71.62029925064967
2020-02-05,2020,2,2,0,1,0,ATROPELLO,LIMA,PE-22,16,-12.007587262482158,-76.85629405964173
2020-02-05,2020,2,2,0,0,1,CHOQUE,LIMA,PE-22,22,-11.9819573786392,-76.7966649627832
2020-02-05,2020,2,2,0,0,1,CHOQUE,UCAYALI,PE-18C,86,-8.371930276872318,-74.530844933389
2020-02-05,2020,2,2,0,0,2,DESPISTE,LIMA,PE-1S,126,-12.69908931679153,-76.64136256995023
2020-02-05,2020,2,2,0,2,2,VOLCADURA,AMAZONAS,PE-5N,212,-9.813173448978326,-75.01220788502818
2020-02-05,2020,2,2,0,0,1,DESPISTE,SAN MARTIN,PE-5N,483,-9.189602453154416,-75.95893758903397
2020-02-05,2020,2,2,0,0,6,DESPISTE,LAMBAYEQUE,PE-1N,754,-6.940818416111369,-79.72005947592885
2020-02-05,2020,2,2,0,7,5,CHOQUE,AREQUIPA,PE-1S,957,-16.491711269230503,-71.85650671800254
2020-02-06,2020,2,3,0,0,1,DESPISTE,PIURA,PE-1N,66,-11.638210024014256,-77.20622260981537
2020-02-06,2020,2,3,0,0,2,CHOQUE,JUNIN,PE-22,136,-11.599908121029795,-76.16793860148483
2020-02-06,2020,2,3,0,0,0,DESPISTE,HUANCAVELICA,PE-28A,165,-13.477089710359143,-75.06982606465472
2020-02-06,2020,2,3,0,0,1,CHOQUE,ICA,PE-1S,219,-13.656993641462584,-76.15074951237402
2020-02-06,2020,2,3,0,0,1,DESPISTE,PUNO,PE-34A,235,-15.689058166052188,-70.62794524170549
2020-02-06,2020,2,3,0,0,4,CHOQUE,APURIMAC,PE-3S,782,-13.623377360099774,-72.87182272885309
2020-02-07,2020,2,4,0,1,0,CHOQUE,ANCASH,PE-1N,6,-12.03545225132201,-77.0108682967523
2020-02-07,2020,2,4,0,0,3,DESPISTE,AREQUIPA,PE-1SE,29,-13.660079383927526,-76.1738928528842
2020-02-07,2020,2,4,0,0,0,DESPISTE,LIMA,PE-1S,85,-12.67194815915568,-76.65281196833061
2020-02-07,2020,2,4,0,0,0,CHOQUE,MOQUEGUA,PE-1SD,138,-17.121052972910643,-71.79646829801933
2020-02-07,2020,2,4,0,1,0,ATROPELLO,LIMA,PE-1N,146,-11.13781431527506,-77.59688273058707
2020-02-07,2020,2,4,0,0,2,CHOQUE,ICA,PE-1S,224,-13.69740138175931,-76.15285818896685
2020-02-07,2020,2,4,0,1,1,DESPISTE,HUANUCO,PE-5N,258,-9.421019838138536,-75.02602408655862
2020-02-08,2020,2,5,0,0,2,CHOQUE,PIURA,PE-1N,24,-11.91983439651838,-77.07337307414295
2020-02-08,2020,2,5,0,0,0,CHOQUE,AREQUIPA,PE-34A,28,-16.427401981563996,-71.64898405530771
2020-02-08,2020,2,5,0,0,5,CHOQUE,HUANCAVELICA,PE-26B,59,-12.96085365362912,-74.75349264610995
2020-02-08,2020,2,5,0,0,0,CHOQUE,JUNIN,PE-3N,60,-11.097933383894608,-75.99604647012842
2020-02-08,2020,2,5,0,0,0,CHOQUE,LIMA,PE-22,111,-11.678630463904785,-76.25802822208564
2020-02-08,2020,2,5,0,0,4,DESPISTE,JUNIN,PE-22,135,-11.59945645250592,-76.17882190241232
2020-02-08,2020,2,5,0,0,0,DESPISTE,APURIMAC,PE-30A,308,-14.501246739128383,-73.25786902833073
2020-02-08,2020,2,5,0,0,0,CHOQUE,ANCASH,PE-1N,374,-9.47550526277428,-78.29542450229184
2020-02-08,2020,2,5,0,0,3,CHOQUE,AREQUIPA,PE-1S,716,-16.26998313949332,-73.50276256404061
2020-02-08,2020,2,5,0,0,1,CHOQUE,LAMBAYEQUE,PE-1N,819,-6.527239572099199,-80.03763136860998
2020-02-09,2020,2,6,0,0,2,CHOQUE,CUSCO,PE-30,3,-15.15476705687872,-75.00420002275747
2020-02-09,2020,2,6,0,0,1,CHOQUE,LIMA,PE-1S,24,-12.246584742503304,-76.93618987426358
2020-02-09,2020,2,6,0,0,2,DESPISTE,LIMA,PE-20A,27,-11.76981547733537,-76.97765542200179
2020-02-09,2020,2,6,0,0,1,ATROPELLO,LIMA,PE-1N,47,-11.753335009070232,-77.14879196867817
2020-02-09,2020,2,6,0,0,0,CHOQUE,CUSCO,PE-28B,68,-12.934174901267552,-74.0205396788682
2020-02-09,2020,2,6,0,0,0,CHOQUE,CUSCO,PE-28B,68,-12.934174901267552,-74.0205396788682
2020-02-09,2020,2,6,0,0,1,CHOQUE,AREQUIPA,PE-34A,88,-16.08524756822264,-71.59753155397208
2020-02-09,2020,2,6,0,0,4,CHOQUE,AREQUIPA,PE-34A,120,-16.060452023281886,-71.35842202328186
2020-02-09,2020,2,6,0,0,2,DESPISTE,MOQUEGUA,PE-36A,123,-16.875438789677467,-70.45213926124079
2020-02-09,2020,2,6,0,0,2,CHOQUE,LIMA,PE-1N,236,-10.452843299167286,-77.92232893887284
2020-02-09,2020,2,6,0,0,0,ESPECIAL,ICA,PE-1S,269,-13.931493928579354,-75.91679042915996
2020-02-09,2020,2,6,0,0,1,DESPISTE,AMAZONAS,PE-08B,321,-6.25009530689146,-77.89079435903031
2020-02-09,2020,2,6,0,0,1,CHOQUE,HUANUCO,PE-5N,453,-9.17842646587896,-75.79215233788739
2020-02-09,2020,2,6,0,0,0,CHOQUE,LAMBAYEQUE,PE-1S,815,-16.56302734715726,-72.83158334761804
2020-02-09,2020,2,6,0,0,1,VOLCADURA,CUSCO,PE-3S,N.I.,-15.04301470699994,-70.36600238199992
2020-02-10,2020,2,0,0,0,0,DESPISTE,CAJAMARCA,PE-08,9,-7.305209032771205,-79.40063895535793
2020-02-10,2020,2,0,0,0,0,CHOQUE,AREQUIPA,PE-34E,36,-15.776840227412391,-71.38465286165663
2020-02-10,2020,2,0,0,1,16,CHOQUE,LIMA,PE-1N,43,-11.784974397177368,-77.15432990082249
2020-02-10,2020,2,0,0,0,3,CHOQUE,LIMA,PE-1N,82,-11.563139040290404,-77.26547950067437
2020-02-10,2020,2,0,0,1,3,DESPISTE,HUANCAVELICA,PE-28A,114,-13.60822138467364,-75.34842628061585
2020-02-10,2020,2,0,0,1,3,DESPISTE,HUANCAVELICA,PE-28A,114,-13.60822138467364,-75.34842628061585
2020-02-10,2020,2,0,0,1,2,DESPISTE,PUNO,PE-34A,206,-15.7064877364721,-70.82050145058845
2020-02-10,2020,2,0,0,0,3,DESPISTE,SAN MARTIN,PE-5N,515,-8.980096092373813,-76.08614564217095
2020-02-10,2020,2,0,0,0,2,CHOQUE,AREQUIPA,PE-1S,791,-16.487134875455386,-73.01347453406848
2020-02-11,2020,2,1,0,0,0,CHOQUE,LIMA,PE-22,29,-11.967022009184616,-76.74510503291192
2020-02-11,2020,2,1,0,0,0,DESPISTE,AREQUIPA,PE-34E,31,-15.824124945006092,-71.37869135833482
2020-02-11,2020,2,1,0,0,1,CHOQUE,LIMA,PE-1S,53,-12.424112563376994,-76.75390574014192
2020-02-11,2020,2,1,0,0,3,CHOQUE,LIMA,PE-1N,186,-10.84252891127916,-77.69548245175244
2020-02-11,2020,2,1,0,0,4,CHOQUE,ICA,PE-1S,187,-13.412506419483764,-76.17985460496799
2020-02-11,2020,2,1,0,0,1,CHOQUE,LAMBAYEQUE,PE-1N,779,-6.800062370680251,-79.85630646191849
2020-02-12,2020,2,2,0,0,2,DESPISTE,CAJAMARCA,PE-06B,47,-6.630792591070388,-78.99579437574137
2020-02-12,2020,2,2,0,0,0,DESPISTE,TACNA,PE-36A,75,-16.98208224872868,-70.69948940241194
2020-02-12,2020,2,2,0,0,3,DESPISTE,JUNIN,PE-22,137,-11.598333234186349,-76.15669596477372
2020-02-12,2020,2,2,0,0,1,DESPISTE,ICA,PE-1S,187,-13.412506419483764,-76.17985460496799
2020-02-12,2020,2,2,0,0,0,DESPISTE,PUNO,PE-34A,205,-15.710261864557385,-70.81635288482103
2020-02-12,2020,2,2,0,0,2,DESPISTE,ICA,PE-1S,226,-13.714898314129082,-76.15379871750926
2020-02-12,2020,2,2,0,0,0,DESPISTE,AREQUIPA,PE-1S,811,-16.538795119821234,-72.85820528799506
2020-02-12,2020,2,2,0,0,0,CHOQUE,CUSCO,PE-3S,1007,-13.634519593447394,-71.69607954891927
2020-02-12,2020,2,2,0,0,1,DESPISTE,CUSCO,PE-3S,1026,-13.69104729911723,-71.59573463845395
2020-02-12,2020,2,2,0,0,3,VOLCADURA,CUSCO,PE-3S,1045,-13.82233293672378,-71.54152030364116
2020-02-13,2020,2,3,0,0,1,DESPISTE,JUNIN,PE-3SA,20,-11.663271179761406,-75.578372596142
2020-02-13,2020,2,3,0,0,0,CHOQUE,UCAYALI,PE-18C,24,-8.6493283723101,-74.97389277960824
2020-02-13,2020,2,3,0,0,10,CHOQUE,CAJAMARCA,PE-06B,35,-6.667604458881753,-79.02699436979935
2020-02-13,2020,2,3,0,0,0,DESPISTE,PIURA,PE-36A,65,-17.00621707153635,-70.72796672980421
2020-02-13,2020,2,3,0,0,0,CHOQUE,LIMA,PE-1S,96,-12.923382832474228,-76.5002848851446
2020-02-13,2020,2,3,0,1,0,ATROPELLO,LIMA,PE-1S,131,-13.02463008299992,-76.47484911599992
2020-02-13,2020,2,3,0,3,3,CHOQUE,JUNIN,PE-22,136,-11.599908121029795,-76.16793860148483
2020-02-13,2020,2,3,0,0,1,DESPISTE,ANCASH,PE-1N,345,-9.700923495690866,-78.27877617707549
2020-02-13,2020,2,3,0,1,3,DESPISTE,ICA,PE-1S,362,-14.465216525789009,-75.40212774808717
2020-02-13,2020,2,3,0,0,1,CHOQUE,PIURA,PE-1N,1027,-4.936443739090644,-80.69652618274172
2020-02-14,2020,2,4,0,0,N.I.,DESPISTE,ICA,PE-28A,37,-13.710591671784371,-75.83816914193231
2020-02-14,2020,2,4,0,0,0,DESPISTE,LIMA,PE-1N,38,-11.82004517489469,-77.12611353949512
2020-02-14,2020,2,4,0,0,3,CHOQUE,LIMA,PE-22,114,-11.66284415344652,-76.24576919106707
2020-02-14,2020,2,4,0,0,0,DESPISTE,ANCASH,PE-16,117,-10.151549151453212,-77.31508234917384
2020-02-14,2020,2,4,0,0,0,CHOQUE,LIMA,PE-1S,126,-12.69908931679153,-76.64136256995023
2020-02-14,2020,2,4,0,0,0,CHOQUE,JUNIN,PE-22,143,-11.599821445816865,-76.11559081630975
2020-02-14,2020,2,4,0,0,1,DESPISTE,HUANCAVELICA,PE-28A,160,-13.4828840569456,-75.11164903377977
2020-02-14,2020,2,4,0,0,0,CHOQUE,ICA,PE-1S,410,-14.647107503005005,-75.17888041128387
2020-02-14,2020,2,4,0,0,0,CHOQUE,AREQUIPA,PE-1S,926,-16.393000341439365,-72.09472770457789
2020-02-14,2020,2,4,0,0,1,CHOQUE,AREQUIPA,PE-1S,975,-16.583764202714498,-71.84211431810736
2020-02-14,2020,2,4,0,0,1,CHOQUE,PIURA,PE-1N,1029,-4.918446397161104,-80.69702026023185
2020-02-14,2020,2,4,0,0,0,CHOQUE,MOQUEGUA,PE-1S,1147,-17.287254980296343,-70.98509298499943
2020-02-15,2020,2,5,0,0,0,DESPISTE,MOQUEGUA,PE-36A,0,-17.21736858999992,-70.97171353999994
2020-02-15,2020,2,5,0,1,1,DESPISTE,LIMA,PE-1S,62,-12.502971764565988,-76.74078328237132
2020-02-15,2020,2,5,0,6,42,DESPISTE,PIURA,PE-1N,125,-11.296567991820828,-77.49527333968987
2020-02-15,2020,2,5,0,0,4,DESPISTE,ANCASH,PE-16,128,-10.121931600999917,-77.29332721199995
2020-02-15,2020,2,5,0,0,15,DESPISTE,ICA,PE-1S,184,-13.397333355183989,-76.19679180371396
2020-02-15,2020,2,5,0,0,1,DESPISTE,CUSCO,PE-28B,212,-12.78210617057914,-73.6218350828524
2020-02-15,2020,2,5,0,1,9,CHOQUE,LA LIBERTAD,PE-1N,702,-7.245963299347794,-79.46770965455104
2020-02-16,2020,2,6,0,1,0,CHOQUE,LIMA,PE-1S,4,-12.091052265394318,-76.98095805023392
2020-02-16,2020,2,6,0,2,3,DESPISTE,LAMBAYEQUE,PE-5N,22,-10.828908419112334,-75.29588137592044
2020-02-16,2020,2,6,0,0,1,DESPISTE,HUANCAVELICA,PE-28A,60,-13.62648759946312,-75.67253932824352
2020-02-16,2020,2,6,0,0,0,CHOQUE,HUANCAVELICA,PE-28A,121,-13.605728897202848,-75.32064603297756
2020-02-16,2020,2,6,0,0,1,CHOQUE,ICA,PE-1S,192,-13.420166072049676,-76.13733472259989
2020-02-16,2020,2,6,0,0,1,DESPISTE,ICA,PE-1S,379,-14.50137012408486,-75.25241378003477
2020-02-16,2020,2,6,0,0,1,CHOQUE,ICA,PE-1S,423,-14.715954984230008,-75.09158291576988
2020-02-16,2020,2,6,0,1,0,ATROPELLO,ANCASH,PE-1N,446,-8.966499906712313,-78.62178955347525
2020-02-16,2020,2,6,0,0,6,CHOQUE,LAMBAYEQUE,PE-1N,805,-6.62417858816496,-79.95889859664007
2020-02-17,2020,2,0,0,1,0,ATROPELLO,TACNA,PE-1SD,6,-16.667769781548632,-72.58009474177919
2020-02-17,2020,2,0,0,0,0,CHOQUE,LIMA,PE-1N,8,-12.043113972270572,-77.02681831289995
2020-02-17,2020,2,0,0,0,0,CHOQUE,AREQUIPA,PE-34E,8,-15.995529398956128,-71.39123335547323
2020-02-17,2020,2,0,0,0,0,CHOQUE,PUNO,PE-34H,68,-15.069631440214062,-69.80987878736076
2020-02-17,2020,2,0,0,0,0,DESPISTE,ANCASH,PE-1N,315,-9.93913120027727,-78.21777602167599
2020-02-17,2020,2,0,0,1,4,CHOQUE,AREQUIPA,PE-1S,747,-16.370376255706987,-73.27035692973524
2020-02-18,2020,2,1,0,0,0,CHOQUE,ANCASH,PE-14,3,-9.47320767614406,-78.24941584819085
2020-02-18,2020,2,1,0,0,4,DESPISTE,CUSCO,PE-28B,93,-12.826592193963084,-74.00913294879939
2020-02-18,2020,2,1,0,0,0,CHOQUE,LIMA,PE-1S,126,-12.69908931679153,-76.64136256995023
2020-02-18,2020,2,1,0,0,1,DESPISTE,AREQUIPA,PE-1S,633,-15.918975935138109,-74.12471145695262
2020-02-18,2020,2,1,0,0,3,CHOQUE,AREQUIPA,PE-1S,706,-16.23662397540117,-73.58609703007662
2020-02-19,2020,2,2,0,0,4,DESPISTE,LAMBAYEQUE,PE-1N,73,-11.607070047077745,-77.2146132156668
2020-02-19,2020,2,2,0,0,0,DESPISTE,ANCASH,PE-3N,74,-10.988632664696013,-76.0298140159235
2020-02-19,2020,2,2,0,0,2,CHOQUE,LIMA,PE-1N,78,-11.59677375920734,-77.25349743581087
2020-02-19,2020,2,2,0,0,3,DESPISTE,HUANCAVELICA,PE-28A,114,-13.60822138467364,-75.34842628061585
2020-02-19,2020,2,2,0,0,1,CHOQUE,AREQUIPA,PE-1S,605,-15.81836151471904,-74.3040003140425
2020-02-20,2020,2,3,0,0,0,DESPISTE,AREQUIPA,PE-34F,0,-14.77268409699991,-71.39229366799992
2020-02-20,2020,2,3,0,0,3,DESPISTE,AREQUIPA,PE-1SD,5,-16.666213218757562,-72.58616599548773
2020-02-20,2020,2,3,0,1,0,ATROPELLO,LIMA,PE-1S,152,-13.169338708045828,-76.35893261831309
2020-02-20,2020,2,3,0,0,4,DESPISTE,ANCASH,PE-1N,418,-9.058068068236896,-78.59017083827591
2020-02-20,2020,2,3,0,0,0,DESPISTE,AREQUIPA,PE-1S,602,-15.817182781727784,-74.32506628789872
2020-02-20,2020,2,3,0,0,0,DESPISTE,AREQUIPA,PE-1S,746,-16.364255992228767,-73.27386443753133
2020-02-20,2020,2,3,0,0,3,CHOQUE,CUSCO,PE-3S,1048,-13.845550272545047,-71.53581947312838
2020-02-21,2020,2,4,0,0,0,CHOQUE,AREQUIPA,PE-34E,63,-15.594237845408614,-71.41330518375867
2020-02-21,2020,2,4,0,0,1,CHOQUE,JUNIN,PE-22B,67,-11.261703136518245,-75.5517913739704
2020-02-21,2020,2,4,0,0,4,CHOQUE,CAJAMARCA,PE-3N,79,-10.954478413826576,-76.04132556200179
2020-02-21,2020,2,4,0,0,1,CHOQUE,AREQUIPA,PE-34A,87,-16.092195359752303,-71.60190822315788
2020-02-21,2020,2,4,0,0,2,DESPISTE,CAJAMARCA,PE-08,167,-7.232182856563961,-78.48728493790028
2020-02-21,2020,2,4,0,1,2,DESPISTE,ANCASH,PE-1N,286,-10.127116850567086,-78.12465946733163
2020-02-21,2020,2,4,0,0,2,DESPISTE,SAN MARTIN,PE-5N,403,-9.036684493556086,-75.50133196325082
2020-02-21,2020,2,4,0,0,0,DESPISTE,AREQUIPA,PE-1S,602,-15.817182781727784,-74.32506628789872
2020-02-21,2020,2,4,0,0,0,DESPISTE,PIURA,PE-1N,1014,-5.053634901070404,-80.7033773050368
2020-02-22,2020,2,5,0,0,0,DESPISTE,LIMA,PE-1S,23,-12.24236550164664,-76.94430819131811
2020-02-22,2020,2,5,0,0,8,CHOQUE,JUNIN,PE-22B,57,-11.319607145277118,-75.55268746940435
2020-02-22,2020,2,5,0,0,9,CHOQUE,CAJAMARCA,PE-08,61,-7.225817170347027,-79.0534495553326
2020-02-22,2020,2,5,0,0,4,DESPISTE,CAJAMARCA,PE-08,75,-7.19314905920946,-78.9626946145172
2020-02-22,2020,2,5,0,0,0,CHOQUE,JUNIN,PE-22B,84,-11.176400822936204,-75.45030024330721
2020-02-22,2020,2,5,0,0,2,DESPISTE,CUSCO,PE-28B,89,-12.839757352279552,-73.99938758046522
2020-02-22,2020,2,5,0,0,0,CHOQUE,LIMA,PE-22,111,-11.678630463904785,-76.25802822208564
2020-02-22,2020,2,5,0,0,1,DESPISTE,ICA,PE-1S,239,-13.823612346817631,-76.14313075824752
2020-02-22,2020,2,5,0,0,1,DESPISTE,SAN MARTIN,PE-5N,592,-8.457215782894517,-76.32274123197493
2020-02-23,2020,2,6,0,0,8,DESPISTE,ICA,PE-1S,2,-12.075665935348814,-76.97505800602154
2020-02-23,2020,2,6,0,1,0,ATROPELLO,SAN MARTIN,PE-5N,26,-10.800887286389818,-75.30522640945928
2020-02-23,2020,2,6,0,0,0,CHOQUE,CAJAMARCA,PE-08B,29,-7.105473828078307,-78.3347094582988
2020-02-23,2020,2,6,0,0,2,DESPISTE,LIMA,PE-20A,44,-11.686580089289432,-76.88616368035287
2020-02-23,2020,2,6,0,0,0,DESPISTE,AREQUIPA,PE-34A,74,-16.171363083630286,-71.64401155053457
2020-02-23,2020,2,6,0,0,2,CHOQUE,MOQUEGUA,PE-36A,77,-16.97602763825442,-70.68357330792595
2020-02-23,2020,2,6,0,0,3,CHOQUE,JUNIN,PE-3N,87,-10.894060145693263,-76.08004026975293
2020-02-23,2020,2,6,0,0,3,DESPISTE,LIMA,PE-1N,97,-11.45304438043922,-77.33160444977595
2020-02-23,2020,2,6,0,0,0,DESPISTE,AREQUIPA,PE-34A,110,-16.06838706496484,-71.42930690677025
2020-02-23,2020,2,6,0,0,1,CHOQUE,AREQUIPA,PE-34A,161,-15.86057073070664,-71.12516170622544
2020-02-23,2020,2,6,0,2,0,DESPISTE,ICA,PE-1S,247,-13.884517650077717,-76.11003824514367
2020-02-23,2020,2,6,0,0,2,CHOQUE,ICA,PE-1S,478,-15.099529546434995,-75.00184091569328
2020-02-23,2020,2,6,0,0,1,DESPISTE,SAN MARTIN,PE-5N,593,-8.448582312025609,-76.3254228720336
2020-02-23,2020,2,6,0,0,1,CHOQUE,AREQUIPA,PE-1S,833,-16.60630795882485,-72.69981119192862
2020-02-24,2020,2,0,0,1,0,ATROPELLO,APURIMAC,PE-30A,2,-14.836555858469378,-74.92648233026485
2020-02-24,2020,2,0,0,0,2,CHOQUE,AMAZONAS,PE-5N,2,-10.95022721334296,-75.29050080578948
2020-02-24,2020,2,0,0,9,71,CHOQUE,AREQUIPA,PE-34E,8,-15.995529398956128,-71.39123335547323
2020-02-24,2020,2,0,0,0,3,CHOQUE,JUNIN,PE-5S,81,-11.042287374984864,-74.74787423538879
2020-02-24,2020,2,0,0,0,11,DESPISTE,PUNO,PE-34H,85,-14.943579378937208,-69.86798728465246
2020-02-24,2020,2,0,0,0,0,CHOQUE,JUNIN,PE-3N,100,-10.839114088891874,-76.18088677579682
2020-02-24,2020,2,0,0,0,4,DESPISTE,CAJAMARCA,PE-06A,176,-6.494623347962843,-78.91593796798308
2020-02-24,2020,2,0,0,0,3,N.I.,HUANUCO,PE-3N,229,-9.968186399539965,-76.24358192726321
2020-02-25,2020,2,1,0,0,0,DESPISTE,JUNIN,PE-3N,38,-11.275576855331495,-75.92515139189797
2020-02-25,2020,2,1,0,1,1,DESPISTE,PIURA,PE-1N,72,-11.603811379412052,-77.20606249487899
2020-02-25,2020,2,1,0,0,2,CHOQUE,LIMA,PE-1N,82,-11.563139040290404,-77.26547950067437
2020-02-25,2020,2,1,0,0,5,DESPISTE,HUANCAVELICA,PE-28A,102,-13.607254777253434,-75.39050916588022
2020-02-25,2020,2,1,0,0,0,DESPISTE,JUNIN,PE-22,138,-11.601619508043797,-76.14842591009425
2020-02-25,2020,2,1,0,0,0,DESPISTE,JUNIN,PE-22,143,-11.599821445816865,-76.11559081630975
